Timestamp,Turbine_ID,Wind_Speed_m_s,Power_Output_kW,Grid_Voltage_V,Rotor_Current_A,Ambient_Temp_C,IGBT_Phase_Temp_C,Status,Error_Code
2025-01-18 22:40:00,WTG_NX_001,9.74,2444.29,679.6,2185.7,20.2,54.0,Normal,0
2025-01-18 22:50:00,WTG_NX_001,5.44,385.2,690.4,339.1,16.9,20.5,Normal,0
2025-01-18 23:00:00,WTG_NX_001,3.7,111.69,686.4,98.9,23.4,23.4,Normal,0
2025-01-18 23:10:00,WTG_NX_001,6.49,667.57,698.8,580.6,24.8,29.8,Normal,0
2025-01-18 23:20:00,WTG_NX_001,5.0,287.26,691.2,252.6,21.6,22.4,Normal,0
2025-01-18 23:30:00,WTG_NX_001,6.84,891.73,694.1,780.8,22.4,36.8,Normal,0
2025-01-18 23:40:00,WTG_NX_001,10.09,2700.59,692.2,2371.0,27.8,65.6,Normal,0
2025-01-18 23:50:00,WTG_NX_001,5.86,481.09,693.2,421.8,16.7,24.0,Normal,0
2025-01-19 00:00:00,WTG_NX_001,6.89,876.7,683.1,780.0,19.4,31.6,Normal,0
2025-01-19 00:10:00,WTG_NX_001,7.15,928.1,691.6,815.6,24.0,36.2,Normal,0
2025-01-19 00:20:00,WTG_NX_001,9.12,1987.32,696.9,1733.1,22.4,48.8,Normal,0
2025-01-19 00:30:00,WTG_NX_001,1.38,0.0,693.4,0.0,21.7,24.2,Normal,0
2025-01-19 00:40:00,WTG_NX_001,5.48,431.67,680.9,385.3,11.5,18.8,Normal,0
2025-01-19 00:50:00,WTG_NX_001,7.53,1082.57,692.2,950.5,20.6,34.5,Normal,0
2025-01-19 01:00:00,WTG_NX_001,10.0,2599.5,685.7,2304.1,19.9,53.3,Normal,0
2025-01-19 01:10:00,WTG_NX_001,5.77,481.71,688.4,425.3,18.9,27.1,Normal,0
2025-01-19 01:20:00,WTG_NX_001,2.31,0.0,695.1,0.0,27.7,29.4,Normal,0
2025-01-19 01:30:00,WTG_NX_001,8.55,1653.98,691.6,1453.4,24.3,46.3,Normal,0
2025-01-19 01:40:00,WTG_NX_001,5.41,461.94,693.1,405.1,18.2,26.1,Normal,0
2025-01-19 01:50:00,WTG_NX_001,4.03,174.49,689.5,153.8,17.6,20.3,Normal,0
2025-01-19 02:00:00,WTG_NX_001,5.44,468.87,694.4,410.3,21.8,29.1,Normal,0
2025-01-19 02:10:00,WTG_NX_001,6.54,791.6,689.3,698.0,14.4,27.5,Normal,0
2025-01-19 02:20:00,WTG_NX_001,5.49,403.98,686.5,357.6,11.0,17.5,Normal,0
2025-01-19 02:30:00,WTG_NX_001,1.49,0.0,686.2,0.0,22.9,24.4,Normal,0
2025-01-19 02:40:00,WTG_NX_001,9.24,2023.59,689.3,1784.1,15.6,41.3,Normal,0
2025-01-19 02:50:00,WTG_NX_001,10.19,2766.47,687.5,2445.6,18.8,52.5,Normal,0
2025-01-19 03:00:00,WTG_NX_001,8.63,1729.74,692.6,1518.0,24.0,49.3,Normal,0
2025-01-19 03:10:00,WTG_NX_001,4.16,145.65,688.2,128.6,10.5,18.7,Normal,0
2025-01-19 03:20:00,WTG_NX_001,6.5,706.46,695.2,617.6,13.8,25.1,Normal,0
2025-01-19 03:30:00,WTG_NX_001,6.98,979.88,689.7,863.5,14.9,27.6,Normal,0
2025-01-19 03:40:00,WTG_NX_001,8.5,1486.25,689.8,1309.5,24.1,43.7,Normal,0
2025-01-19 03:50:00,WTG_NX_001,8.67,1683.47,692.6,1477.2,23.0,41.9,Normal,0
2025-01-19 04:00:00,WTG_NX_001,5.16,363.17,702.2,314.3,13.3,17.9,Normal,0
2025-01-19 04:10:00,WTG_NX_001,7.2,1071.11,695.5,935.9,17.4,31.9,Normal,0
2025-01-19 04:20:00,WTG_NX_001,8.14,1406.12,686.3,1245.3,19.6,37.7,Normal,0
2025-01-19 04:30:00,WTG_NX_001,10.64,3142.09,686.3,2782.7,13.6,55.3,Normal,0
2025-01-19 04:40:00,WTG_NX_001,8.76,1837.09,690.4,1617.2,18.3,44.1,Normal,0
2025-01-19 04:50:00,WTG_NX_001,8.97,1873.26,699.3,1627.9,20.0,45.8,Normal,0
2025-01-19 05:00:00,WTG_NX_001,7.21,938.15,692.5,823.3,21.4,33.6,Normal,0
2025-01-19 05:10:00,WTG_NX_001,10.53,3012.14,686.8,2665.4,21.4,62.7,Normal,0
2025-01-19 05:20:00,WTG_NX_001,8.02,1339.22,691.4,1177.1,19.8,37.7,Normal,0
2025-01-19 05:30:00,WTG_NX_001,4.85,286.57,690.1,252.4,33.5,37.9,Normal,0
2025-01-19 05:40:00,WTG_NX_001,10.51,3054.18,692.2,2681.6,18.7,61.5,Normal,0
2025-01-19 05:50:00,WTG_NX_001,8.74,1726.9,695.3,1509.5,18.3,39.1,Normal,0
2025-01-19 06:00:00,WTG_NX_001,5.89,551.04,684.5,489.3,22.7,27.6,Normal,0
2025-01-19 06:10:00,WTG_NX_001,5.8,492.49,682.8,438.3,34.1,37.4,Normal,0
2025-01-19 06:20:00,WTG_NX_001,7.74,1208.68,695.7,1055.9,25.2,42.7,Normal,0
2025-01-19 06:30:00,WTG_NX_001,8.16,1398.02,696.8,1219.4,24.6,43.3,Normal,0
2025-01-19 06:40:00,WTG_NX_001,7.49,1107.69,688.5,977.8,15.5,32.6,Normal,0
2025-01-19 06:50:00,WTG_NX_001,7.78,1291.12,685.6,1144.6,19.2,36.1,Normal,0
2025-01-19 07:00:00,WTG_NX_001,11.25,3706.15,690.3,3262.9,24.7,72.2,Normal,0
2025-01-19 07:10:00,WTG_NX_001,9.68,2318.93,696.2,2024.4,17.7,45.5,Normal,0
2025-01-19 07:20:00,WTG_NX_001,7.48,1064.12,688.3,939.5,27.8,43.7,Normal,0
2025-01-19 07:30:00,WTG_NX_001,9.35,2188.26,694.1,1916.0,24.7,52.1,Normal,0
2025-01-19 07:40:00,WTG_NX_001,4.42,214.74,685.1,190.5,18.9,23.2,Normal,0
2025-01-19 07:50:00,WTG_NX_001,7.99,1337.47,696.6,1167.0,14.3,32.8,Normal,0
2025-01-19 08:00:00,WTG_NX_001,11.52,3922.28,690.5,3452.4,23.7,75.1,Warning,101
2025-01-19 08:10:00,WTG_NX_001,6.45,727.94,685.2,645.7,11.7,22.5,Normal,0
2025-01-19 08:20:00,WTG_NX_001,4.88,390.01,685.0,346.0,26.1,31.4,Normal,0
2025-01-19 08:30:00,WTG_NX_001,5.37,336.43,684.3,298.8,20.1,23.8,Normal,0
2025-01-19 08:40:00,WTG_NX_001,4.28,137.94,681.5,123.0,15.8,18.0,Normal,0
2025-01-19 08:50:00,WTG_NX_001,5.04,332.7,687.5,294.1,21.0,27.5,Normal,0
2025-01-19 09:00:00,WTG_NX_001,6.07,603.2,689.4,531.8,24.6,30.7,Normal,0
2025-01-19 09:10:00,WTG_NX_001,3.49,99.08,689.0,87.4,13.8,14.3,Normal,0
2025-01-19 09:20:00,WTG_NX_001,7.04,804.51,699.6,698.9,15.3,29.0,Normal,0
2025-01-19 09:30:00,WTG_NX_001,9.26,2066.79,692.8,1813.0,17.6,45.2,Normal,0
2025-01-19 09:40:00,WTG_NX_001,4.73,308.21,693.3,270.2,23.9,27.2,Normal,0
2025-01-19 09:50:00,WTG_NX_001,10.8,3254.85,682.0,2900.4,22.6,68.3,Normal,0
2025-01-19 10:00:00,WTG_NX_001,8.28,1557.47,691.5,1368.8,16.2,33.3,Normal,0
2025-01-19 10:10:00,WTG_NX_001,9.58,2339.17,681.0,2087.5,18.3,49.2,Normal,0
2025-01-19 10:20:00,WTG_NX_001,5.36,396.52,690.2,349.2,20.7,21.1,Normal,0
2025-01-19 10:30:00,WTG_NX_001,9.14,1986.74,678.9,1778.7,23.7,49.2,Normal,0
2025-01-19 10:40:00,WTG_NX_001,4.27,94.92,685.9,84.1,17.1,20.8,Normal,0
2025-01-19 10:50:00,WTG_NX_001,9.23,2054.65,691.7,1805.2,25.9,52.8,Normal,0
2025-01-19 11:00:00,WTG_NX_001,7.43,1105.69,693.4,969.1,13.6,31.1,Normal,0
2025-01-19 11:10:00,WTG_NX_001,8.38,1463.2,694.6,1280.3,12.4,32.8,Normal,0
2025-01-19 11:20:00,WTG_NX_001,4.06,267.51,688.9,236.0,18.7,23.5,Normal,0
2025-01-19 11:30:00,WTG_NX_001,4.76,264.8,699.1,230.2,21.0,23.8,Normal,0
2025-01-19 11:40:00,WTG_NX_001,8.49,1568.36,685.3,1390.8,16.9,37.0,Normal,0
2025-01-19 11:50:00,WTG_NX_001,4.63,233.94,686.7,207.0,30.5,31.5,Normal,0
2025-01-19 12:00:00,WTG_NX_001,8.16,1421.24,693.0,1246.5,23.2,41.7,Normal,0
2025-01-19 12:10:00,WTG_NX_001,3.58,107.67,692.3,94.5,21.3,22.2,Normal,0
2025-01-19 12:20:00,WTG_NX_001,9.12,1897.58,687.7,1677.1,14.3,38.1,Normal,0
2025-01-19 12:30:00,WTG_NX_001,3.92,158.37,691.8,139.1,28.9,29.9,Normal,0
2025-01-19 12:40:00,WTG_NX_001,8.38,1571.64,691.5,1381.2,26.5,48.4,Normal,0
2025-01-19 12:50:00,WTG_NX_001,8.56,1585.3,681.4,1414.0,21.6,41.7,Normal,0
2025-01-19 13:00:00,WTG_NX_001,5.26,329.56,683.7,293.0,20.8,28.2,Normal,0
2025-01-19 13:10:00,WTG_NX_001,8.46,1553.62,693.0,1362.6,19.5,37.3,Normal,0
2025-01-19 13:20:00,WTG_NX_001,7.65,1203.12,684.5,1068.2,20.1,35.4,Normal,0
2025-01-19 13:30:00,WTG_NX_001,5.65,515.07,684.7,457.2,22.0,27.1,Normal,0
2025-01-19 13:40:00,WTG_NX_001,4.48,208.38,671.8,188.5,30.5,34.4,Normal,0
2025-01-19 13:50:00,WTG_NX_001,2.09,0.0,684.4,0.0,17.5,19.0,Normal,0
2025-01-19 14:00:00,WTG_NX_001,7.87,1176.78,689.3,1037.6,28.9,42.1,Normal,0
2025-01-19 14:10:00,WTG_NX_001,3.09,80.7,701.0,70.0,23.2,24.5,Normal,0
2025-01-19 14:20:00,WTG_NX_001,7.24,1012.95,688.0,894.8,26.5,39.1,Normal,0
2025-01-19 14:30:00,WTG_NX_001,6.34,566.12,688.0,500.1,15.2,22.1,Normal,0
2025-01-19 14:40:00,WTG_NX_001,8.7,1700.63,696.0,1485.0,23.5,46.3,Normal,0
2025-01-19 14:50:00,WTG_NX_001,6.24,634.08,684.7,562.8,9.1,17.8,Normal,0
2025-01-19 15:00:00,WTG_NX_001,6.18,653.31,689.5,575.9,17.3,26.9,Normal,0
2025-01-19 15:10:00,WTG_NX_001,8.83,1788.52,698.4,1556.3,26.2,51.4,Normal,0
2025-01-19 15:20:00,WTG_NX_001,7.84,1291.68,683.5,1148.5,23.3,41.3,Normal,0
2025-01-19 15:30:00,WTG_NX_001,7.79,1261.57,692.5,1107.2,22.3,44.3,Normal,0
2025-01-19 15:40:00,WTG_NX_001,8.17,1418.0,694.7,1240.6,17.6,37.8,Normal,0
2025-01-19 15:50:00,WTG_NX_001,3.16,129.22,691.8,113.5,28.3,28.3,Normal,0
2025-01-19 16:00:00,WTG_NX_001,8.89,1806.53,691.1,1588.8,24.4,48.6,Normal,0
2025-01-19 16:10:00,WTG_NX_001,8.53,1681.23,686.7,1488.0,14.3,37.2,Normal,0
2025-01-19 16:20:00,WTG_NX_001,4.46,226.91,692.7,199.1,19.9,22.2,Normal,0
2025-01-19 16:30:00,WTG_NX_001,6.39,675.66,690.1,595.0,18.5,27.0,Normal,0
2025-01-19 16:40:00,WTG_NX_001,6.9,835.96,694.3,731.8,21.0,36.5,Normal,0
2025-01-19 16:50:00,WTG_NX_001,6.66,778.63,687.2,688.6,33.4,44.5,Normal,0
2025-01-19 17:00:00,WTG_NX_001,7.83,1301.86,693.0,1141.8,23.1,41.3,Normal,0
2025-01-19 17:10:00,WTG_NX_001,10.58,3027.59,691.8,2659.6,13.4,52.9,Normal,0
2025-01-19 17:20:00,WTG_NX_001,9.7,2343.72,691.8,2059.0,21.7,53.5,Normal,0
2025-01-19 17:30:00,WTG_NX_001,3.72,148.37,687.0,131.3,18.7,22.5,Normal,0
2025-01-19 17:40:00,WTG_NX_001,8.56,1684.02,684.3,1495.7,12.3,33.3,Normal,0
2025-01-19 17:50:00,WTG_NX_001,10.32,2916.45,696.1,2546.4,15.4,54.2,Normal,0
2025-01-19 18:00:00,WTG_NX_001,7.97,1408.63,692.1,1237.0,27.1,47.7,Normal,0
2025-01-19 18:10:00,WTG_NX_001,9.73,2351.48,689.1,2074.0,20.2,51.5,Normal,0
2025-01-19 18:20:00,WTG_NX_001,12.03,4545.82,692.0,3992.2,5.3,62.6,Normal,0
2025-01-19 18:30:00,WTG_NX_001,9.56,2165.43,690.9,1904.9,21.2,50.3,Normal,0
2025-01-19 18:40:00,WTG_NX_001,7.62,1105.75,693.4,969.2,23.6,35.6,Normal,0
2025-01-19 18:50:00,WTG_NX_001,9.61,2239.87,690.0,1972.9,29.0,62.0,Normal,0
2025-01-19 19:00:00,WTG_NX_001,7.36,1067.36,686.4,945.1,24.4,37.7,Normal,0
2025-01-19 19:10:00,WTG_NX_001,7.06,877.93,679.3,785.5,20.5,31.0,Normal,0
2025-01-19 19:20:00,WTG_NX_001,6.12,602.18,678.5,539.4,20.8,24.1,Normal,0
2025-01-19 19:30:00,WTG_NX_001,10.91,3434.8,692.6,3014.0,18.6,64.9,Normal,0
2025-01-19 19:40:00,WTG_NX_001,4.95,267.7,690.4,235.7,24.0,21.3,Normal,0
2025-01-19 19:50:00,WTG_NX_001,10.83,3286.39,689.9,2895.1,19.0,65.4,Normal,0
2025-01-19 20:00:00,WTG_NX_001,8.25,1405.9,686.9,1243.9,10.4,32.1,Normal,0
2025-01-19 20:10:00,WTG_NX_001,3.5,99.51,687.8,87.9,19.7,22.3,Normal,0
2025-01-19 20:20:00,WTG_NX_001,7.92,1310.67,703.2,1132.7,22.3,38.3,Normal,0
2025-01-19 20:30:00,WTG_NX_001,1.75,0.0,688.0,0.0,12.5,12.6,Normal,0
2025-01-19 20:40:00,WTG_NX_001,8.56,1674.72,686.9,1481.7,16.0,41.2,Normal,0
2025-01-19 20:50:00,WTG_NX_001,9.21,1965.17,679.7,1757.3,14.2,37.5,Normal,0
2025-01-19 21:00:00,WTG_NX_001,5.52,457.11,688.2,403.7,18.9,27.3,Normal,0
2025-01-19 21:10:00,WTG_NX_001,7.31,982.2,693.9,860.3,27.6,39.5,Normal,0
2025-01-19 21:20:00,WTG_NX_001,11.89,4409.15,688.8,3890.4,24.6,79.8,Warning,101
2025-01-19 21:30:00,WTG_NX_001,5.74,409.1,688.0,361.4,15.6,19.9,Normal,0
2025-01-19 21:40:00,WTG_NX_001,4.35,203.78,693.6,178.6,18.0,19.0,Normal,0
2025-01-19 21:50:00,WTG_NX_001,10.7,3176.36,686.2,2813.4,15.3,54.3,Normal,0
2025-01-19 22:00:00,WTG_NX_001,11.91,4399.07,687.2,3890.8,24.8,80.3,Warning,101
2025-01-19 22:10:00,WTG_NX_001,7.01,869.67,699.1,756.1,15.3,26.2,Normal,0
2025-01-19 22:20:00,WTG_NX_001,9.53,2192.22,683.3,1950.0,27.7,57.3,Normal,0
2025-01-19 22:30:00,WTG_NX_001,10.35,2897.06,681.5,2583.5,21.8,62.9,Normal,0
2025-01-19 22:40:00,WTG_NX_001,5.14,411.89,693.3,361.0,14.4,20.4,Normal,0
2025-01-19 22:50:00,WTG_NX_001,5.79,538.01,681.0,480.1,14.4,23.4,Normal,0
2025-01-19 23:00:00,WTG_NX_001,10.08,2708.74,682.3,2412.9,24.0,60.4,Normal,0
2025-01-19 23:10:00,WTG_NX_001,11.21,3710.02,686.8,3282.9,23.2,74.2,Normal,0
2025-01-19 23:20:00,WTG_NX_001,8.41,1529.91,690.1,1347.4,16.8,40.3,Normal,0
2025-01-19 23:30:00,WTG_NX_001,4.8,282.07,685.4,250.1,16.4,20.4,Normal,0
2025-01-19 23:40:00,WTG_NX_001,11.97,4501.37,683.3,4003.6,29.2,89.9,Warning,101
2025-01-19 23:50:00,WTG_NX_001,5.67,498.67,689.5,439.5,20.1,26.4,Normal,0
2025-01-20 00:00:00,WTG_NX_001,6.16,660.24,690.0,581.6,23.8,31.7,Normal,0
2025-01-20 00:10:00,WTG_NX_001,7.86,1272.33,686.0,1127.2,26.1,41.3,Normal,0
2025-01-20 00:20:00,WTG_NX_001,10.89,3342.69,688.4,2951.0,18.2,63.9,Normal,0
2025-01-20 00:30:00,WTG_NX_001,9.13,1969.28,697.0,1717.2,15.9,42.0,Normal,0
2025-01-20 00:40:00,WTG_NX_001,8.04,1313.21,692.1,1153.2,19.9,36.9,Normal,0
2025-01-20 00:50:00,WTG_NX_001,8.16,1473.44,686.7,1304.0,22.9,41.0,Normal,0
2025-01-20 01:00:00,WTG_NX_001,7.11,941.16,684.0,836.2,16.7,29.1,Normal,0
2025-01-20 01:10:00,WTG_NX_001,8.4,1631.67,690.5,1436.1,28.3,50.3,Normal,0
2025-01-20 01:20:00,WTG_NX_001,0.68,0.0,697.7,0.0,22.2,20.9,Normal,0
2025-01-20 01:30:00,WTG_NX_001,6.26,661.9,688.5,584.2,10.1,20.7,Normal,0
2025-01-20 01:40:00,WTG_NX_001,7.6,1199.41,699.2,1042.6,22.1,37.3,Normal,0
2025-01-20 01:50:00,WTG_NX_001,4.12,224.2,694.2,196.3,28.2,31.0,Normal,0
2025-01-20 02:00:00,WTG_NX_001,7.97,1308.03,686.4,1158.1,22.7,37.0,Normal,0
2025-01-20 02:10:00,WTG_NX_001,6.49,750.29,692.9,658.1,22.9,33.1,Normal,0
2025-01-20 02:20:00,WTG_NX_001,11.39,3923.36,694.4,3434.0,17.0,67.3,Normal,0
2025-01-20 02:30:00,WTG_NX_001,10.93,3358.79,692.8,2946.7,15.0,61.4,Normal,0
2025-01-20 02:40:00,WTG_NX_001,5.84,583.64,685.6,517.4,19.1,26.9,Normal,0
2025-01-20 02:50:00,WTG_NX_001,6.62,800.71,698.0,697.1,11.6,21.4,Normal,0
2025-01-20 03:00:00,WTG_NX_001,6.82,811.01,683.0,721.7,17.6,29.3,Normal,0
2025-01-20 03:10:00,WTG_NX_001,5.87,513.02,682.3,457.0,34.4,41.8,Normal,0
2025-01-20 03:20:00,WTG_NX_001,7.49,1098.76,684.5,975.6,21.3,35.6,Normal,0
2025-01-20 03:30:00,WTG_NX_001,5.1,251.89,684.6,223.6,24.0,31.2,Normal,0
2025-01-20 03:40:00,WTG_NX_001,4.17,207.66,695.5,181.5,19.2,21.8,Normal,0
2025-01-20 03:50:00,WTG_NX_001,8.56,1686.1,698.3,1467.4,26.5,46.4,Normal,0
2025-01-20 04:00:00,WTG_NX_001,8.57,1637.97,691.4,1439.8,18.7,41.1,Normal,0
2025-01-20 04:10:00,WTG_NX_001,4.99,364.45,695.0,318.7,28.4,32.6,Normal,0
2025-01-20 04:20:00,WTG_NX_001,9.24,1985.12,691.8,1744.0,29.4,54.6,Normal,0
2025-01-20 04:30:00,WTG_NX_001,5.42,449.22,693.5,393.7,21.0,26.9,Normal,0
2025-01-20 04:40:00,WTG_NX_001,7.63,1111.91,678.6,995.8,14.4,28.6,Normal,0
2025-01-20 04:50:00,WTG_NX_001,9.05,1985.68,689.5,1750.3,17.4,41.9,Normal,0
2025-01-20 05:00:00,WTG_NX_001,6.92,894.29,696.8,780.0,25.3,38.2,Normal,0
2025-01-20 05:10:00,WTG_NX_001,8.14,1329.16,688.2,1173.7,29.7,49.6,Normal,0
2025-01-20 05:20:00,WTG_NX_001,5.71,407.67,689.7,359.2,21.8,25.7,Normal,0
2025-01-20 05:30:00,WTG_NX_001,6.51,602.63,690.5,530.4,16.1,22.4,Normal,0
2025-01-20 05:40:00,WTG_NX_001,6.49,692.61,689.3,610.6,20.0,27.3,Normal,0
2025-01-20 05:50:00,WTG_NX_001,5.13,341.3,681.2,304.5,21.6,20.4,Normal,0
2025-01-20 06:00:00,WTG_NX_001,6.56,720.03,694.6,630.0,14.7,25.6,Normal,0
2025-01-20 06:10:00,WTG_NX_001,3.13,137.52,673.5,124.1,19.2,15.4,Normal,0
2025-01-20 06:20:00,WTG_NX_001,5.77,494.9,690.0,435.9,7.6,18.0,Normal,0
2025-01-20 06:30:00,WTG_NX_001,6.29,661.69,685.8,586.4,27.3,32.5,Normal,0
2025-01-20 06:40:00,WTG_NX_001,6.36,608.35,678.5,544.9,29.0,37.8,Normal,0
2025-01-20 06:50:00,WTG_NX_001,6.4,714.44,691.5,627.9,22.9,32.4,Normal,0
2025-01-20 07:00:00,WTG_NX_001,6.85,848.96,690.5,747.2,17.0,28.1,Normal,0
2025-01-20 07:10:00,WTG_NX_001,8.2,1448.8,690.6,1275.1,12.6,29.0,Normal,0
2025-01-20 07:20:00,WTG_NX_001,9.19,2072.92,688.5,1829.9,22.9,48.2,Normal,0
2025-01-20 07:30:00,WTG_NX_001,5.38,330.87,685.8,293.2,18.9,22.0,Normal,0
2025-01-20 07:40:00,WTG_NX_001,3.99,230.37,690.9,202.6,29.2,33.1,Normal,0
2025-01-20 07:50:00,WTG_NX_001,4.39,100.43,695.3,87.8,12.5,14.2,Normal,0
2025-01-20 08:00:00,WTG_NX_001,5.78,464.65,700.7,403.0,27.2,31.8,Normal,0
2025-01-20 08:10:00,WTG_NX_001,6.12,590.62,691.2,519.3,24.3,32.2,Normal,0
2025-01-20 08:20:00,WTG_NX_001,5.08,289.15,686.4,256.0,20.0,26.3,Normal,0
2025-01-20 08:30:00,WTG_NX_001,3.76,159.79,686.1,141.5,23.2,24.6,Normal,0
2025-01-20 08:40:00,WTG_NX_001,5.86,568.48,702.6,491.7,18.2,27.2,Normal,0
2025-01-20 08:50:00,WTG_NX_001,7.45,1041.08,689.4,917.7,20.1,33.5,Normal,0
2025-01-20 09:00:00,WTG_NX_001,8.49,1715.43,688.5,1514.3,22.9,41.8,Normal,0
2025-01-20 09:10:00,WTG_NX_001,5.61,480.51,695.7,419.8,17.4,18.6,Normal,0
2025-01-20 09:20:00,WTG_NX_001,5.97,551.48,690.1,485.7,23.6,34.9,Normal,0
2025-01-20 09:30:00,WTG_NX_001,4.68,248.49,685.7,220.2,14.2,17.9,Normal,0
2025-01-20 09:40:00,WTG_NX_001,6.92,887.45,687.3,784.8,23.9,36.6,Normal,0
2025-01-20 09:50:00,WTG_NX_001,4.88,304.6,685.5,270.1,17.6,16.8,Normal,0
2025-01-20 10:00:00,WTG_NX_001,8.43,1573.45,690.1,1385.6,20.9,42.7,Normal,0
2025-01-20 10:10:00,WTG_NX_001,2.54,19.29,689.4,17.0,20.2,17.7,Normal,0
2025-01-20 10:20:00,WTG_NX_001,6.1,562.18,690.3,495.0,16.3,25.5,Normal,0
2025-01-20 10:30:00,WTG_NX_001,7.75,1180.57,691.1,1038.2,20.6,37.6,Normal,0
2025-01-20 10:40:00,WTG_NX_001,7.46,1126.01,693.5,986.8,9.5,26.7,Normal,0
2025-01-20 10:50:00,WTG_NX_001,13.73,4576.37,687.6,4045.0,21.2,80.1,Warning,101
2025-01-20 11:00:00,WTG_NX_001,7.87,1174.14,686.3,1039.8,17.3,32.2,Normal,0
2025-01-20 11:10:00,WTG_NX_001,4.49,187.76,686.3,166.3,19.9,20.9,Normal,0
2025-01-20 11:20:00,WTG_NX_001,6.76,832.12,693.4,729.3,31.9,45.1,Normal,0
2025-01-20 11:30:00,WTG_NX_001,2.56,12.16,686.9,10.8,21.5,22.3,Normal,0
2025-01-20 11:40:00,WTG_NX_001,6.8,792.63,693.9,694.2,13.0,22.9,Normal,0
2025-01-20 11:50:00,WTG_NX_001,4.92,337.44,688.6,297.8,19.0,23.2,Normal,0
2025-01-20 12:00:00,WTG_NX_001,9.29,2045.12,695.9,1786.2,14.9,42.3,Normal,0
2025-01-20 12:10:00,WTG_NX_001,5.63,484.45,685.3,429.7,20.4,25.0,Normal,0
2025-01-20 12:20:00,WTG_NX_001,6.71,855.63,684.3,759.9,16.7,25.7,Normal,0
2025-01-20 12:30:00,WTG_NX_001,5.41,344.71,698.0,300.2,22.7,27.5,Normal,0
2025-01-20 12:40:00,WTG_NX_001,11.35,3771.93,694.5,3300.6,15.9,67.0,Normal,0
2025-01-20 12:50:00,WTG_NX_001,6.2,576.09,686.8,509.8,23.8,33.2,Normal,0
2025-01-20 13:00:00,WTG_NX_001,11.58,4075.18,684.8,3616.9,17.8,72.3,Normal,0
2025-01-20 13:10:00,WTG_NX_001,9.04,1878.45,696.9,1638.3,8.0,31.0,Normal,0
2025-01-20 13:20:00,WTG_NX_001,8.21,1413.09,675.8,1270.8,13.0,33.3,Normal,0
2025-01-20 13:30:00,WTG_NX_001,7.92,1296.14,697.9,1128.8,27.7,45.5,Normal,0
2025-01-20 13:40:00,WTG_NX_001,7.98,1341.26,690.3,1180.8,6.7,21.6,Normal,0
2025-01-20 13:50:00,WTG_NX_001,2.18,5.03,693.1,4.4,21.4,19.7,Normal,0
2025-01-20 14:00:00,WTG_NX_001,6.3,698.9,697.4,609.1,24.7,35.8,Normal,0
2025-01-20 14:10:00,WTG_NX_001,9.11,1942.82,695.4,1698.0,20.7,47.2,Normal,0
2025-01-20 14:20:00,WTG_NX_001,6.88,865.52,689.4,763.0,15.7,27.0,Normal,0
2025-01-20 14:30:00,WTG_NX_001,3.49,159.75,687.8,141.2,24.5,28.1,Normal,0
2025-01-20 14:40:00,WTG_NX_001,6.87,829.06,696.9,723.0,18.2,32.1,Normal,0
2025-01-20 14:50:00,WTG_NX_001,11.26,3739.75,689.9,3294.4,15.6,64.8,Normal,0
2025-01-20 15:00:00,WTG_NX_001,10.12,2686.64,683.7,2388.2,18.9,53.1,Normal,0
2025-01-20 15:10:00,WTG_NX_001,6.84,864.49,696.5,754.3,13.9,28.6,Normal,0
2025-01-20 15:20:00,WTG_NX_001,9.38,2141.83,685.1,1900.0,23.8,51.4,Normal,0
2025-01-20 15:30:00,WTG_NX_001,6.08,582.29,688.0,514.4,15.9,25.1,Normal,0
2025-01-20 15:40:00,WTG_NX_001,2.74,0.0,682.8,0.0,22.8,20.3,Normal,0
2025-01-20 15:50:00,WTG_NX_001,4.69,210.79,696.0,184.1,14.0,12.1,Normal,0
2025-01-20 16:00:00,WTG_NX_001,10.91,3410.32,688.5,3010.5,18.9,63.4,Normal,0
2025-01-20 16:10:00,WTG_NX_001,6.32,667.42,686.2,591.1,27.4,33.3,Normal,0
2025-01-20 16:20:00,WTG_NX_001,6.39,702.21,693.2,615.6,16.2,23.4,Normal,0
2025-01-20 16:30:00,WTG_NX_001,6.25,686.77,685.0,609.3,17.0,27.9,Normal,0
2025-01-20 16:40:00,WTG_NX_001,11.76,4237.47,681.0,3781.6,28.7,84.4,Warning,101
2025-01-20 16:50:00,WTG_NX_001,11.06,3507.72,691.3,3083.9,23.1,73.3,Normal,0
2025-01-20 17:00:00,WTG_NX_001,12.55,4417.0,694.1,3867.4,23.7,81.5,Warning,101
2025-01-20 17:10:00,WTG_NX_001,6.6,788.86,694.7,690.2,13.1,26.9,Normal,0
2025-01-20 17:20:00,WTG_NX_001,7.74,1129.14,684.3,1002.8,18.7,37.6,Normal,0
2025-01-20 17:30:00,WTG_NX_001,3.21,70.59,689.8,62.2,27.2,27.5,Normal,0
2025-01-20 17:40:00,WTG_NX_001,10.69,3124.44,687.9,2760.4,26.9,68.4,Normal,0
2025-01-20 17:50:00,WTG_NX_001,4.08,273.47,693.7,239.6,16.8,20.5,Normal,0
2025-01-20 18:00:00,WTG_NX_001,7.54,1074.51,686.7,951.0,42.4,58.7,Normal,0
2025-01-20 18:10:00,WTG_NX_001,4.26,243.92,686.9,215.8,27.8,33.3,Normal,0
